title,price,location,rooms,size_sqm,url
"Geräumige 3-Zimmer-Wohnung, ca. 70 m², moderne Einbauküche, Balkon, perfekte Verkehrsanbindung - ideal für Familien oder Paare",€ 349.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/geraeumige-3-zimmer-wohnung-ca-70-m-moderne-einbaukueche-balkon-perfekte-verkehrsanbindung-ideal-fuer-familien-oder-paare-1228683038/
"3 Zimmer-Wohnung in Top-Lage, in einem sehr schönen gepflegten Altbau!",€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-wohnung-in-top-lage-in-einem-sehr-schoenen-gepflegten-altbau-1401255285/
3 ZIMMER ALTBAUWOHNUNG IM NEUEN GLANZ MIT 2 BÄDERN + ABSTELLRAUM AUF DER WIEDNER HAUPTSTRASSE,€ 539.000,"Wien, 05. Bezirk, Margareten",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/3-zimmer-altbauwohnung-im-neuen-glanz-mit-2-baedern-abstellraum-auf-der-wiedner-hauptstrasse-868040460/
3-Zimmer Wohnung in Bestlage! Sanierungsbedürftig! Nähe Servitenviertel und U4 Friedensbrücke!,€ 449.000,"Wien, 09. Bezirk, Alsergrund",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/3-zimmer-wohnung-in-bestlage-sanierungsbeduerftig-naehe-servitenviertel-und-u4-friedensbruecke-1520974484/
Klassischer Wiener Altbau trifft zentrale Lage - Wohnung mit Charme & Gestaltungsspielraum,€ 258.800,"Wien, 20. Bezirk, Brigittenau",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/klassischer-wiener-altbau-trifft-zentrale-lage-wohnung-mit-charme-gestaltungsspielraum-1184909138/
Stilvoller Altbau in Toplage mit Potenzial zur Sanierung,€ 274.800,"Wien, 20. Bezirk, Brigittenau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/stilvoller-altbau-in-toplage-mit-potenzial-zur-sanierung-1339580761/
Altbauwohnung mit Potenzial in begehrter Lage,€ 258.800,"Wien, 20. Bezirk, Brigittenau",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/altbauwohnung-mit-potenzial-in-begehrter-lage-1733962564/
Altbauwohnung mit Entwicklungspotenzial in urbaner Ruhelage,€ 263.800,"Wien, 20. Bezirk, Brigittenau",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/altbauwohnung-mit-entwicklungspotenzial-in-urbaner-ruhelage-883558356/
Sanierungsbedürftige Wohnung - Neubau - 5. Bezirk!,€ 330.000,"Wien, 05. Bezirk, Margareten",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/sanierungsbeduerftige-wohnung-neubau-5-bezirk-1448385909/
VILLAGE IM DRITTEN | MODERNE 2-ZIMMER WOHNUNG MIT ZWEI FREIFLÄCHEN,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,74,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-moderne-2-zimmer-wohnung-mit-zwei-freiflaechen-826776768/
Unbefristet vermietete Anlegerwohnung in urbaner Ruhelage im generalsanierten Altbau,€ 280.000,"Wien, 06. Bezirk, Mariahilf",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/unbefristet-vermietete-anlegerwohnung-in-urbaner-ruhelage-im-generalsanierten-altbau-1572139672/
VILLAGE IM DRITTEN | BAUFELD 14A | NATÜRLICH DRAUSSEN | ANLEGER,€ 467.100,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-natuerlich-draussen-anleger-857460118/
Unbefristet vermietete 3-Zimmer-Wohnung im 3. Bezirk!,€ 249.000,"Wien, 03. Bezirk, Landstraße",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/unbefristet-vermietete-3-zimmer-wohnung-im-3-bezirk-967399331/
1030! ERSTBEZUG! Großzügige 3-Zimmer Altbauwohnung in hervorragender Lage! Perfekte Anbindung! Historie trifft Zeitgeist! Exklusive Deckenhöhe! Klimaanlage!,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,101,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-erstbezug-grosszuegige-3-zimmer-altbauwohnung-in-hervorragender-lage-perfekte-anbindung-historie-trifft-zeitgeist-exklusive-deckenhoehe-klimaanlage-764649859/
JETZT ZUGREIFEN! Sehr schön saniertes Apartment mit Altbauflair im Fasanviertel!,€ 419.000,"Wien, 03. Bezirk, Landstraße",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/jetzt-zugreifen-sehr-schoen-saniertes-apartment-mit-altbauflair-im-fasanviertel-1229652059/
* Beliebte Adresse * helle Altbauwohnung in der Liechtensteinstrasse - nur 5 Minuten ins Stadtzentrum!,€ 525.000,"Wien, 09. Bezirk, Alsergrund",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/-beliebte-adresse-helle-altbauwohnung-in-der-liechtensteinstrasse-nur-5-minuten-ins-stadtzentrum-1407164154/
TOP MODERNE 3 ZIMMER WOHNUNG NÄHE SCHLOSS BELVEDERE,€ 429.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/top-moderne-3-zimmer-wohnung-naehe-schloss-belvedere-2036443479/
Prächtige 3-Zimmer-Wohnung nahe AUGARTEN! TOP Zustand! Mit Erker!,€ 370.000,"Wien, 20. Bezirk, Brigittenau",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/praechtige-3-zimmer-wohnung-nahe-augarten-top-zustand-mit-erker-2044624364/
+++NEU+++ Moderne 3-Zimmer-Wohnung mit Loggia und Top-Infrastruktur! Millenium City Nähe,€ 388.000,"Wien, 20. Bezirk, Brigittenau",3,80,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-moderne-3-zimmer-wohnung-mit-loggia-und-top-infrastruktur-millenium-city-naehe-926756512/
1030! 3-Zimmer DG direkt bei U3/Station Schlachthausgasse!,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-3-zimmer-dg-direkt-bei-u3-station-schlachthausgasse-1337525979/
Renovierungsbedürftiges 2-3 Zimmer Eigentum nahe U3/Station Schlachthausgasse!,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/renovierungsbeduerftiges-2-3-zimmer-eigentum-nahe-u3-station-schlachthausgasse-1425636954/
EXKLUSIVE 3-ZIMMER-WOHNUNG MIT 2 BADEZIMMERN UND ZEITLOSEM DESIGN AUF DER WIEDNER HAUPTSTRASSE,€ 445.000,"Wien, 05. Bezirk, Margareten",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/exklusive-3-zimmer-wohnung-mit-2-badezimmern-und-zeitlosem-design-auf-der-wiedner-hauptstrasse-1101068995/
CHARMANTE 3 ZIMMER-WOHNUNG & 2 BADEZIMMER IN MODERNEM DESIGN AUF DER WIEDNER HAUPTSTRASSE,€ 435.000,"Wien, 05. Bezirk, Margareten",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/charmante-3-zimmer-wohnung-2-badezimmer-in-modernem-design-auf-der-wiedner-hauptstrasse-1210927509/
HOCHWERTIG RENOVIERTE 3 ZIMMER ALTBAUWOHNUNG AUF DER WIEDNER HAUPTSTRASSE,€ 459.000,"Wien, 05. Bezirk, Margareten",3,74,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/hochwertig-renovierte-3-zimmer-altbauwohnung-auf-der-wiedner-hauptstrasse-1374919064/
SANIERTE 3-ZIMMER-WOHNUNG MIT 2 BÄDERN + ABSTELLRAUM AUF DER WIEDNER HAUPTSTRASSE,€ 499.000,"Wien, 05. Bezirk, Margareten",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/sanierte-3-zimmer-wohnung-mit-2-baedern-abstellraum-auf-der-wiedner-hauptstrasse-1235962323/
MODERNISIERTE 3 ZIMMER ALTBAUWOHNUNG AUF DER WIEDNER HAUPTSTRASSE,€ 479.000,"Wien, 05. Bezirk, Margareten",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/modernisierte-3-zimmer-altbauwohnung-auf-der-wiedner-hauptstrasse-1063724223/
* TOP * Exklusive 3-Zimmer-Wohnung - Erstbezug mit moderner Küche am Rennweg!,€ 499.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-top-exklusive-3-zimmer-wohnung-erstbezug-mit-moderner-kueche-am-rennweg-2048409845/
WESTSEITIGE LOGGIA - Sanierungsbedürftiger Altbau im 3.Stock,€ 459.000,"Wien, 07. Bezirk, Neubau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/westseitige-loggia-sanierungsbeduerftiger-altbau-im-3-stock-1097291305/
VILLAGE IM DRITTEN | 3-ZIMMER WOHNUNG MIT BALKON,€ 508.500,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-3-zimmer-wohnung-mit-balkon-1129550289/
Erstbezug beim Augarten - 3 Zimmerwohnung mit Balkon und Luftwärmepumpe,€ 535.000,"Wien, 20. Bezirk, Brigittenau",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/erstbezug-beim-augarten-3-zimmerwohnung-mit-balkon-und-luftwaermepumpe-990518512/
Ein Projekt mit hervorragender Ausstattung und perfekter Infrastruktur!,€ 515.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/ein-projekt-mit-hervorragender-ausstattung-und-perfekter-infrastruktur-1070719853/
Tolle 3-Zimmer-Wohnung inm Herzen Wiens - ideal für Ihr neues Zuhause!,€ 349.000,"Wien, 03. Bezirk, Landstraße",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/tolle-3-zimmer-wohnung-inm-herzen-wiens-ideal-fuer-ihr-neues-zuhause-1812292090/
Altbaujuwel mit Potenzial - jetzt zum Bestpreis!,€ 189.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/altbaujuwel-mit-potenzial-jetzt-zum-bestpreis-1480911356/
"IDEALE AUFTEILUNG! 3,5 ZIMMER WOHNUNG BEIM AUGARTEN",€ 450.000,"Wien, 02. Bezirk, Leopoldstadt",3,79,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/ideale-aufteilung-3-5-zimmer-wohnung-beim-augarten-1797824391/
RUHIGE 3 ZIMMER INNENHOF-WOHNUNG MIT LOGGIA (4.OG) IN UNMITTELBARER U-BAHN NÄHE,€ 271.500,"Wien, 20. Bezirk, Brigittenau",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/ruhige-3-zimmer-innenhof-wohnung-mit-loggia-4-og-in-unmittelbarer-u-bahn-naehe-1726095434/
Sanierungsbedürftige 3 Zimmer Altbauwohnung mit Potenzial in der Clusiusgasse!,€ 449.000,"Wien, 09. Bezirk, Alsergrund",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/sanierungsbeduerftige-3-zimmer-altbauwohnung-mit-potenzial-in-der-clusiusgasse-813867419/
3-Zimmer-Vorsorgewohnung mit zwei Balkonen | URBAN DAHEIM | BAUFELD 13,€ 506.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-vorsorgewohnung-mit-zwei-balkonen-urban-daheim-baufeld-13-1647244691/
3-Zimmer-Vorsorgewohnung mit zwei Balkonen | URBAN DAHEIM | BAUFELD 13,€ 482.000,"Wien, 03. Bezirk, Landstraße",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-vorsorgewohnung-mit-zwei-balkonen-urban-daheim-baufeld-13-1995488199/
Exklusives Wohnen,€ 520.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/exklusives-wohnen-1404130242/
Stilvolle Dachgeschosswohnung in gepflegtem Altbau,€ 389.000,"Wien, 05. Bezirk, Margareten",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/stilvolle-dachgeschosswohnung-in-gepflegtem-altbau-997545489/
Provisionsfrei: Wohnen & Vermieten,€ 271.500,"Wien, 20. Bezirk, Brigittenau",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-wohnen-vermieten-1739749943/
++NEU++ Altbau-Juwel am Rennweg: Erstbezug - helle 3 Zimmer Wohnung! Top-Anbindung & Infrastruktur,€ 469.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-neu-altbau-juwel-am-rennweg-erstbezug-helle-3-zimmer-wohnung-top-anbindung-infrastruktur-2136676158/
"Stilvolle 3-Zimmer-Wohnung in urbaner Lage - modern, lichtdurchflutet & sofort bezugsbereit",€ 422.000,"Wien, 20. Bezirk, Brigittenau",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/stilvolle-3-zimmer-wohnung-in-urbaner-lage-modern-lichtdurchflutet-sofort-bezugsbereit-1428556690/
MODERNE 3 ZIMMER ALTBAUWOHNUNG NÄHE SCHLOSS BELVEDERE,€ 379.000,"Wien, 03. Bezirk, Landstraße",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/moderne-3-zimmer-altbauwohnung-naehe-schloss-belvedere-1760087252/
HOFSEITIGE 3 ZIMMER ALTBAUWOHNUNG MIT LOGGIA NÄHE SCHLOSS BELVEDERE,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/hofseitige-3-zimmer-altbauwohnung-mit-loggia-naehe-schloss-belvedere-1919070613/
Sanierte Altbauwohnung nur wenige Schritte bis zum Prater,€ 449.000,"Wien, 02. Bezirk, Leopoldstadt",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/sanierte-altbauwohnung-nur-wenige-schritte-bis-zum-prater-957037825/
"3-ZIMMER ALTBAUWOHNUNG, perfekte Raumaufteilung, Ruhelage in den Innenhof",€ 359.000,"Wien, 03. Bezirk, Landstraße",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-altbauwohnung-perfekte-raumaufteilung-ruhelage-in-den-innenhof-935581917/
"Charmante 3,5-Zimmer-Wohnung mit überzeugendem Grundriss - ruhig, zentral",€ 398.000,"Wien, 03. Bezirk, Landstraße",3,89,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/charmante-3-5-zimmer-wohnung-mit-ueberzeugendem-grundriss-ruhig-zentral-1486675268/
LOGGIATRAUM: Sonnige 3-Zimmer Wohnung mit verglaster Loggia nahe U-Bahn - BEFRISTET VERMIETET,€ 350.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/loggiatraum-sonnige-3-zimmer-wohnung-mit-verglaster-loggia-nahe-u-bahn-befristet-vermietet-705494953/
Altbauwohnung mit Charme und Potential in der Siebensterngasse 1070 Wien,€ 429.000,"Wien, 07. Bezirk, Neubau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/altbauwohnung-mit-charme-und-potential-in-der-siebensterngasse-1070-wien-1387759003/
Tolle Innenstadtwohnung mit Loggia und Garagenplatz für Anleger oder Eigennutzung,€ 360.000,"Wien, 05. Bezirk, Margareten",3,80,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/tolle-innenstadtwohnung-mit-loggia-und-garagenplatz-fuer-anleger-oder-eigennutzung-2127861394/
"Schöne geräumige 3-Zimmer-Wohnung mit Loggia Nähe Donaukanal, U4 u U6 ! Voll möbliert - Koffer packen und einziehen !!",€ 429.000,"Wien, 20. Bezirk, Brigittenau",3,86,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/schoene-geraeumige-3-zimmer-wohnung-mit-loggia-naehe-donaukanal-u4-u-u6-voll-moebliert-koffer-packen-und-einziehen-1433040384/
"Großzügige, ruhige Altbauwohnung mit Gartenmitbenützung nähe Praterstern",€ 390.000,"Wien, 02. Bezirk, Leopoldstadt",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/grosszuegige-ruhige-altbauwohnung-mit-gartenmitbenuetzung-naehe-praterstern-1861885453/
3 Zimmer-Altbauwohnung in 1090 Wien,€ 418.000,"Wien, 09. Bezirk, Alsergrund",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/3-zimmer-altbauwohnung-in-1090-wien-815329232/
Provisionsfreie und renovierte 3 Zimmer Altbauwohnung in zentraler Ruhelage nahe Liechtensteinpark,€ 517.000,"Wien, 09. Bezirk, Alsergrund",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/provisionsfreie-und-renovierte-3-zimmer-altbauwohnung-in-zentraler-ruhelage-nahe-liechtensteinpark-1773865811/
KAUF WIEN 7. BEZIRK - Kandlgasse 48: Große 83 m² 3 Zimmer-Altbau-Wohnung - !!! SANIERT !!!,€ 469.900,"Wien, 07. Bezirk, Neubau",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/kauf-wien-7-bezirk-kandlgasse-48-grosse-83-m-3-zimmer-altbau-wohnung-saniert-2089734314/
HOFSEITIGES BALKONEIGENTUM ZUM SELBSTGESTALTEN - TOPLAGE NÄHE MARIAHILFERSTRASSE,€ 489.000,"Wien, 06. Bezirk, Mariahilf",3,85,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/hofseitiges-balkoneigentum-zum-selbstgestalten-toplage-naehe-mariahilferstrasse-1773948295/
2. Bezirk Lassallestraße 30 großzugige 3-Zimmerwohnung ca. 85 m² zu verkaufen € 349.000,€ 349.000,"Wien, 02. Bezirk, Leopoldstadt",3,85,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/2-bezirk-lassallestrasse-30-grosszugige-3-zimmerwohnung-ca-85-m-zu-verkaufen-euro-349-000-1158355961/
***ERSTBEZUG*** Schlüsselfertig - Perfekte Familienwohnung,€ 299.900,"Wien, 02. Bezirk, Leopoldstadt",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/-erstbezug-schluesselfertig-perfekte-familienwohnung-1043278002/
3-Zimmer-Wohnung mit separater Küche neben der Donau und der Wirtschaftsuniversität Wien!,€ 435.000,"Wien, 02. Bezirk, Leopoldstadt",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/3-zimmer-wohnung-mit-separater-kueche-neben-der-donau-und-der-wirtschaftsuniversitaet-wien-1441164334/
Servitenviertel: Attraktive 3-Zimmerwohnung,€ 400.000,"Wien, 09. Bezirk, Alsergrund",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/servitenviertel-attraktive-3-zimmerwohnung-1589569548/
"""++ AltbauFlair ++""",€ 355.000,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/-altbauflair-1253610815/
PRIVAT an Privat! Helle Wohnung in Traumlage 1040 Wien,€ 550.000,"Wien, 04. Bezirk, Wieden",3,102,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/privat-an-privat-helle-wohnung-in-traumlage-1040-wien-997852044/
Wunderbar gepflegte 3 Zimmerwohnung mit hohem Wertsteigerungspotential in der Brigittenau zu kaufen,€ 369.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/wunderbar-gepflegte-3-zimmerwohnung-mit-hohem-wertsteigerungspotential-in-der-brigittenau-zu-kaufen-997739639/
Wohnung,€ 295.000,"Wien, 07. Bezirk, Neubau",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/wohnung-1450328549/
3 Zimmer Altbau zum Sanieren mit Balkonbewilligung,€ 398.000,"Wien, 09. Bezirk, Alsergrund",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/3-zimmer-altbau-zum-sanieren-mit-balkonbewilligung-2089615916/
Vermietete Anlagewohnung mit Loggia im ersten Liftstock mit Potential!,€ 223.200,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/vermietete-anlagewohnung-mit-loggia-im-ersten-liftstock-mit-potential-1520920798/
